CO_UF;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;DEPENDENCIA_ADM;LOCALIZACAO;MEDIA_5_LP;MEDIA_5_MT;MEDIA
24;Rio Grande do Norte;2400109;Acari;Municipal;Total;229,28;236,09;232,685
24;Rio Grande do Norte;2400208;Açu;Municipal;Total;181,83;185,39;183,61
24;Rio Grande do Norte;2400307;Afonso Bezerra;Municipal;Total;165,92;175,95;170,935
24;Rio Grande do Norte;2400406;Água Nova;Municipal;Total;194,47;207,47;200,97
24;Rio Grande do Norte;2400505;Alexandria;Municipal;Total;192,33;198,68;195,505
24;Rio Grande do Norte;2400604;Almino Afonso;Municipal;Total;189,5;191,27;190,385
24;Rio Grande do Norte;2400703;Alto do Rodrigues;Municipal;Total;193,32;193,59;193,455
24;Rio Grande do Norte;2400802;Angicos;Municipal;Total;172,37;180,14;176,255
24;Rio Grande do Norte;2400901;Antônio Martins;Municipal;Total;182,03;195,01;188,52
24;Rio Grande do Norte;2401008;Apodi;Municipal;Total;204,17;209,76;206,965
24;Rio Grande do Norte;2401107;Areia Branca;Municipal;Total;195,11;197,92;196,515
24;Rio Grande do Norte;2401206;Arês;Municipal;Total;174,41;179,84;177,125
24;Rio Grande do Norte;2401305;Augusto Severo;Municipal;Total;181,42;192,78;187,1
24;Rio Grande do Norte;2401404;Baía Formosa;Municipal;Total;166,96;181,73;174,345
24;Rio Grande do Norte;2401453;Baraúna;Municipal;Total;187,36;195,85;191,605
24;Rio Grande do Norte;2401503;Barcelona;Municipal;Total;203,78;206,91;205,345
24;Rio Grande do Norte;2401602;Bento Fernandes;Municipal;Total;160,35;172,03;166,19
24;Rio Grande do Norte;2401651;Bodó;Municipal;Total;172,16;186,26;179,21
24;Rio Grande do Norte;2401701;Bom Jesus;Municipal;Total;170,82;177,24;174,03
24;Rio Grande do Norte;2401800;Brejinho;Municipal;Total;172,55;184,85;178,7
24;Rio Grande do Norte;2401859;Caiçara do Norte;Municipal;Total;171,09;179,51;175,3
24;Rio Grande do Norte;2401909;Caiçara do Rio do Vento;Municipal;Total;170,42;175,78;173,1
24;Rio Grande do Norte;2402006;Caicó;Municipal;Total;190,34;197,96;194,15
24;Rio Grande do Norte;2402105;Campo Redondo;Municipal;Total;170,55;188,36;179,455
24;Rio Grande do Norte;2402204;Canguaretama;Municipal;Total;173,93;183,94;178,935
24;Rio Grande do Norte;2402303;Caraúbas;Municipal;Total;184,17;189;186,585
24;Rio Grande do Norte;2402402;Carnaúba dos Dantas;Municipal;Total;199,82;211,64;205,73
24;Rio Grande do Norte;2402501;Carnaubais;Municipal;Total;183,9;180,81;182,355
24;Rio Grande do Norte;2402600;Ceará-Mirim;Municipal;Total;173,57;178,17;175,87
24;Rio Grande do Norte;2402709;Cerro Corá;Municipal;Total;189,19;197,13;193,16
24;Rio Grande do Norte;2402808;Coronel Ezequiel;Municipal;Total;172,38;183,1;177,74
24;Rio Grande do Norte;2402907;Coronel João Pessoa;Municipal;Total;162,91;176,48;169,695
24;Rio Grande do Norte;2403004;Cruzeta;Municipal;Total;215,53;228,21;221,87
24;Rio Grande do Norte;2403103;Currais Novos;Municipal;Total;207,07;213,07;210,07
24;Rio Grande do Norte;2403202;Doutor Severiano;Municipal;Total;206,31;211,62;208,965
24;Rio Grande do Norte;2403251;Parnamirim;Municipal;Total;194,02;201,12;197,57
24;Rio Grande do Norte;2403301;Encanto;Municipal;Total;190,38;198,91;194,645
24;Rio Grande do Norte;2403400;Equador;Municipal;Total;215,38;219,34;217,36
24;Rio Grande do Norte;2403509;Espírito Santo;Municipal;Total;158,14;170,64;164,39
24;Rio Grande do Norte;2403608;Extremoz;Municipal;Total;175,97;182,28;179,125
24;Rio Grande do Norte;2403707;Felipe Guerra;Municipal;Total;195,59;199,41;197,5
24;Rio Grande do Norte;2403756;Fernando Pedroza;Municipal;Total;184,02;195,73;189,875
24;Rio Grande do Norte;2403806;Florânia;Municipal;Total;182,53;187,24;184,885
24;Rio Grande do Norte;2403905;Francisco Dantas;Municipal;Total;195,37;192,74;194,055
24;Rio Grande do Norte;2404002;Frutuoso Gomes;Municipal;Total;168,65;182,73;175,69
24;Rio Grande do Norte;2404101;Galinhos;Municipal;Total;173,98;162,04;168,01
24;Rio Grande do Norte;2404200;Goianinha;Municipal;Total;185,57;196,7;191,135
24;Rio Grande do Norte;2404309;Governador Dix-Sept Rosado;Municipal;Total;178,49;188,13;183,31
24;Rio Grande do Norte;2404408;Grossos;Municipal;Total;192,67;199,84;196,255
24;Rio Grande do Norte;2404507;Guamaré;Municipal;Total;177,25;185,14;181,195
24;Rio Grande do Norte;2404606;Ielmo Marinho;Municipal;Total;180,1;192,24;186,17
24;Rio Grande do Norte;2404705;Ipanguaçu;Municipal;Total;166,53;174,89;170,71
24;Rio Grande do Norte;2404804;Ipueira;Municipal;Total;219,57;231,24;225,405
24;Rio Grande do Norte;2404853;Itajá;Municipal;Total;174,03;183,73;178,88
24;Rio Grande do Norte;2404903;Itaú;Municipal;Total;208,9;217,84;213,37
24;Rio Grande do Norte;2405009;Jaçanã;Municipal;Total;194,68;209,16;201,92
24;Rio Grande do Norte;2405108;Jandaíra;Municipal;Total;155,18;169,67;162,425
24;Rio Grande do Norte;2405207;Janduís;Municipal;Total;171,95;178,2;175,075
24;Rio Grande do Norte;2405306;Januário Cicco;Municipal;Total;168,56;173,08;170,82
24;Rio Grande do Norte;2405405;Japi;Municipal;Total;163,89;175,11;169,5
24;Rio Grande do Norte;2405504;Jardim de Angicos;Municipal;Total;156,92;161,32;159,12
24;Rio Grande do Norte;2405603;Jardim de Piranhas;Municipal;Total;189,91;201,18;195,545
24;Rio Grande do Norte;2405702;Jardim do Seridó;Municipal;Total;185,75;195,03;190,39
24;Rio Grande do Norte;2405801;João Câmara;Municipal;Total;158,69;169,04;163,865
24;Rio Grande do Norte;2405900;João Dias;Municipal;Total;157,7;172,81;165,255
24;Rio Grande do Norte;2406007;José da Penha;Municipal;Total;169,46;186,57;178,015
24;Rio Grande do Norte;2406106;Jucurutu;Municipal;Total;187,74;192,34;190,04
24;Rio Grande do Norte;2406155;Jundiá;Municipal;Total;154,43;169,69;162,06
24;Rio Grande do Norte;2406205;Lagoa d'Anta;Municipal;Total;142,05;155,05;148,55
24;Rio Grande do Norte;2406304;Lagoa de Pedras;Municipal;Total;165,11;176,18;170,645
24;Rio Grande do Norte;2406403;Lagoa de Velhos;Municipal;Total;159,95;175,42;167,685
24;Rio Grande do Norte;2406502;Lagoa Nova;Municipal;Total;186,52;199,18;192,85
24;Rio Grande do Norte;2406601;Lagoa Salgada;Municipal;Total;159,7;174,61;167,155
24;Rio Grande do Norte;2406700;Lajes;Municipal;Total;207,37;211,03;209,2
24;Rio Grande do Norte;2406809;Lajes Pintadas;Municipal;Total;156,96;171,85;164,405
24;Rio Grande do Norte;2406908;Lucrécia;Municipal;Total;188,41;188,98;188,695
24;Rio Grande do Norte;2407005;Luís Gomes;Municipal;Total;186,48;195,52;191
24;Rio Grande do Norte;2407104;Macaíba;Municipal;Total;177,11;184,06;180,585
24;Rio Grande do Norte;2407203;Macau;Municipal;Total;178,09;184,02;181,055
24;Rio Grande do Norte;2407252;Major Sales;Municipal;Total;200,15;200,78;200,465
24;Rio Grande do Norte;2407302;Marcelino Vieira;Municipal;Total;174,73;181,79;178,26
24;Rio Grande do Norte;2407401;Martins;Municipal;Total;178,57;188,61;183,59
24;Rio Grande do Norte;2407500;Maxaranguape;Municipal;Total;160,68;173,2;166,94
24;Rio Grande do Norte;2407609;Messias Targino;Municipal;Total;165,49;177,82;171,655
24;Rio Grande do Norte;2407708;Montanhas;Municipal;Total;186,11;198,47;192,29
24;Rio Grande do Norte;2407807;Monte Alegre;Municipal;Total;172,43;183,82;178,125
24;Rio Grande do Norte;2408003;Mossoró;Municipal;Total;210,05;214,07;212,06
24;Rio Grande do Norte;2408102;Natal;Municipal;Total;193,22;198,77;195,995
24;Rio Grande do Norte;2408201;Nísia Floresta;Municipal;Total;174,79;179,48;177,135
24;Rio Grande do Norte;2408300;Nova Cruz;Municipal;Total;164,85;175,13;169,99
24;Rio Grande do Norte;2408409;Olho d'Água do Borges;Municipal;Total;182,14;192,64;187,39
24;Rio Grande do Norte;2408508;Ouro Branco;Municipal;Total;192,57;206,97;199,77
24;Rio Grande do Norte;2408607;Paraná;Municipal;Total;182,8;188,29;185,545
24;Rio Grande do Norte;2408706;Paraú;Municipal;Total;183,54;192,54;188,04
24;Rio Grande do Norte;2408805;Parazinho;Municipal;Total;161,64;177,85;169,745
24;Rio Grande do Norte;2408904;Parelhas;Municipal;Total;200,93;210,06;205,495
24;Rio Grande do Norte;2408953;Rio do Fogo;Municipal;Total;168,97;178,59;173,78
24;Rio Grande do Norte;2409100;Passa e Fica;Municipal;Total;177,01;190,16;183,585
24;Rio Grande do Norte;2409209;Passagem;Municipal;Total;177,72;181,45;179,585
24;Rio Grande do Norte;2409308;Patu;Municipal;Total;193,31;199,82;196,565
24;Rio Grande do Norte;2409332;Santa Maria;Municipal;Total;183,73;200,55;192,14
24;Rio Grande do Norte;2409407;Pau dos Ferros;Municipal;Total;187,57;192,56;190,065
24;Rio Grande do Norte;2409506;Pedra Grande;Municipal;Total;188,17;194,28;191,225
24;Rio Grande do Norte;2409605;Pedra Preta;Municipal;Total;170,34;184,45;177,395
24;Rio Grande do Norte;2409704;Pedro Avelino;Municipal;Total;169,2;176,48;172,84
24;Rio Grande do Norte;2409803;Pedro Velho;Municipal;Total;171,78;185,11;178,445
24;Rio Grande do Norte;2409902;Pendências;Municipal;Total;170,38;181,49;175,935
24;Rio Grande do Norte;2410009;Pilões;Municipal;Total;191,39;205,91;198,65
24;Rio Grande do Norte;2410108;Poço Branco;Municipal;Total;167,32;176,19;171,755
24;Rio Grande do Norte;2410207;Portalegre;Municipal;Total;188,15;198,72;193,435
24;Rio Grande do Norte;2410256;Porto do Mangue;Municipal;Total;162,35;174,6;168,475
24;Rio Grande do Norte;2410306;Serra Caiada;Municipal;Total;168,89;185,75;177,32
24;Rio Grande do Norte;2410405;Pureza;Municipal;Total;161,62;170,91;166,265
24;Rio Grande do Norte;2410504;Rafael Fernandes;Municipal;Total;177,72;192,89;185,305
24;Rio Grande do Norte;2410603;Rafael Godeiro;Municipal;Total;200,25;216,82;208,535
24;Rio Grande do Norte;2410702;Riacho da Cruz;Municipal;Total;212,13;208,61;210,37
24;Rio Grande do Norte;2410801;Riacho de Santana;Municipal;Total;194,01;201,13;197,57
24;Rio Grande do Norte;2410900;Riachuelo;Municipal;Total;161,45;175;168,225
24;Rio Grande do Norte;2411007;Rodolfo Fernandes;Municipal;Total;189,93;204,37;197,15
24;Rio Grande do Norte;2411056;Tibau;Municipal;Total;188,8;191,01;189,905
24;Rio Grande do Norte;2411106;Ruy Barbosa;Municipal;Total;193,09;204,74;198,915
24;Rio Grande do Norte;2411205;Santa Cruz;Municipal;Total;173,94;182,27;178,105
24;Rio Grande do Norte;2411403;Santana do Matos;Municipal;Total;184,21;193,86;189,035
24;Rio Grande do Norte;2411429;Santana do Seridó;Municipal;Total;221,37;234,97;228,17
24;Rio Grande do Norte;2411502;Santo Antônio;Municipal;Total;163,49;175,58;169,535
24;Rio Grande do Norte;2411601;São Bento do Norte;Municipal;Total;180,44;185,06;182,75
24;Rio Grande do Norte;2411700;São Bento do Trairí;Municipal;Total;169,77;171,52;170,645
24;Rio Grande do Norte;2411809;São Fernando;Municipal;Total;201,42;199,49;200,455
24;Rio Grande do Norte;2411908;São Francisco do Oeste;Municipal;Total;194,74;199,25;196,995
24;Rio Grande do Norte;2412005;São Gonçalo do Amarante;Municipal;Total;181,3;188,04;184,67
24;Rio Grande do Norte;2412104;São João do Sabugi;Municipal;Total;201,45;218,89;210,17
24;Rio Grande do Norte;2412203;São José de Mipibu;Municipal;Total;177,5;184,37;180,935
24;Rio Grande do Norte;2412302;São José do Campestre;Municipal;Total;174,69;188,44;181,565
24;Rio Grande do Norte;2412401;São José do Seridó;Municipal;Total;206,19;215,29;210,74
24;Rio Grande do Norte;2412500;São Miguel;Municipal;Total;198,77;207,69;203,23
24;Rio Grande do Norte;2412559;São Miguel do Gostoso;Municipal;Total;193,17;199,4;196,285
24;Rio Grande do Norte;2412609;São Paulo do Potengi;Municipal;Total;173,38;179,75;176,565
24;Rio Grande do Norte;2412708;São Pedro;Municipal;Total;193,04;191,46;192,25
24;Rio Grande do Norte;2412807;São Rafael;Municipal;Total;177,13;188,68;182,905
24;Rio Grande do Norte;2412906;São Tomé;Municipal;Total;163,9;177,07;170,485
24;Rio Grande do Norte;2413003;São Vicente;Municipal;Total;198,22;189,64;193,93
24;Rio Grande do Norte;2413102;Senador Elói de Souza;Municipal;Total;162,48;173,47;167,975
24;Rio Grande do Norte;2413201;Senador Georgino Avelino;Municipal;Total;161,66;184,18;172,92
24;Rio Grande do Norte;2413300;Serra de São Bento;Municipal;Total;190,91;200,88;195,895
24;Rio Grande do Norte;2413359;Serra do Mel;Municipal;Total;182,81;199,75;191,28
24;Rio Grande do Norte;2413409;Serra Negra do Norte;Municipal;Total;203,01;206,07;204,54
24;Rio Grande do Norte;2413508;Serrinha;Municipal;Total;183,87;196,09;189,98
24;Rio Grande do Norte;2413557;Serrinha dos Pintos;Municipal;Total;195,14;194,89;195,015
24;Rio Grande do Norte;2413607;Severiano Melo;Municipal;Total;199,11;209,69;204,4
24;Rio Grande do Norte;2413706;Sítio Novo;Municipal;Total;176,93;184,99;180,96
24;Rio Grande do Norte;2413805;Taboleiro Grande;Municipal;Total;202,48;210,59;206,535
24;Rio Grande do Norte;2413904;Taipu;Municipal;Total;158,07;167,76;162,915
24;Rio Grande do Norte;2414001;Tangará;Municipal;Total;167,77;184,13;175,95
24;Rio Grande do Norte;2414100;Tenente Ananias;Municipal;Total;177,92;191,89;184,905
24;Rio Grande do Norte;2414159;Tenente Laurentino Cruz;Municipal;Total;184,24;191,69;187,965
24;Rio Grande do Norte;2414209;Tibau do Sul;Municipal;Total;173,56;185,22;179,39
24;Rio Grande do Norte;2414308;Timbaúba dos Batistas;Municipal;Total;187,55;192,75;190,15
24;Rio Grande do Norte;2414407;Touros;Municipal;Total;171,21;180,71;175,96
24;Rio Grande do Norte;2414456;Triunfo Potiguar;Municipal;Total;169,07;177,73;173,4
24;Rio Grande do Norte;2414506;Umarizal;Municipal;Total;160,27;170,87;165,57
24;Rio Grande do Norte;2414605;Upanema;Municipal;Total;172,26;184,66;178,46
24;Rio Grande do Norte;2414704;Várzea;Municipal;Total;158,47;171,16;164,815
24;Rio Grande do Norte;2414753;Venha-Ver;Municipal;Total;178,85;184,91;181,88
24;Rio Grande do Norte;2414803;Vera Cruz;Municipal;Total;171,98;177,11;174,545
24;Rio Grande do Norte;2414902;Viçosa;Municipal;Total;194,86;206,22;200,54
24;Rio Grande do Norte;2415008;Vila Flor;Municipal;Total;175,15;186,53;180,84
25;Paraíba;2500106;Água Branca;Municipal;Total;216,58;238,35;227,465
25;Paraíba;2500205;Aguiar;Municipal;Total;191,57;202,73;197,15
25;Paraíba;2500304;Alagoa Grande;Municipal;Total;203,82;220,23;212,025
25;Paraíba;2500403;Alagoa Nova;Municipal;Total;186,41;201,17;193,79
25;Paraíba;2500502;Alagoinha;Municipal;Total;172,63;189,6;181,115
25;Paraíba;2500536;Alcantil;Municipal;Total;193,65;207,13;200,39
25;Paraíba;2500577;Algodão de Jandaíra;Municipal;Total;192,52;203,88;198,2
25;Paraíba;2500601;Alhandra;Municipal;Total;170,66;179,56;175,11
25;Paraíba;2500700;São João do Rio do Peixe;Municipal;Total;190,11;202,17;196,14
25;Paraíba;2500734;Amparo;Municipal;Total;184,92;198,64;191,78
25;Paraíba;2500775;Aparecida;Municipal;Total;187,46;196,02;191,74
25;Paraíba;2500809;Araçagi;Municipal;Total;166,53;182,08;174,305
25;Paraíba;2500908;Arara;Municipal;Total;186,92;200,59;193,755
25;Paraíba;2501005;Araruna;Municipal;Total;179,21;189,29;184,25
25;Paraíba;2501104;Areia;Municipal;Total;178,71;190,25;184,48
25;Paraíba;2501153;Areia de Baraúnas;Municipal;Total;166,5;174,51;170,505
25;Paraíba;2501203;Areial;Municipal;Total;199,3;212,91;206,105
25;Paraíba;2501302;Aroeiras;Municipal;Total;162,24;174,28;168,26
25;Paraíba;2501351;Assunção;Municipal;Total;195,5;206,24;200,87
25;Paraíba;2501401;Baía da Traição;Municipal;Total;165,37;176,69;171,03
25;Paraíba;2501500;Bananeiras;Municipal;Total;190,91;202,32;196,615
25;Paraíba;2501534;Baraúna;Municipal;Total;200,32;204,17;202,245
25;Paraíba;2501575;Barra de Santana;Municipal;Total;198,22;211,54;204,88
25;Paraíba;2501609;Barra de Santa Rosa;Municipal;Total;204,2;223,93;214,065
25;Paraíba;2501708;Barra de São Miguel;Municipal;Total;189,06;200,67;194,865
25;Paraíba;2501807;Bayeux;Municipal;Total;189,07;194,35;191,71
25;Paraíba;2501906;Belém;Municipal;Total;183,45;195,67;189,56
25;Paraíba;2502003;Belém do Brejo do Cruz;Municipal;Total;196,79;202,59;199,69
25;Paraíba;2502052;Bernardino Batista;Municipal;Total;203,03;221,76;212,395
25;Paraíba;2502102;Boa Ventura;Municipal;Total;169,35;184,34;176,845
25;Paraíba;2502151;Boa Vista;Municipal;Total;225,32;234,8;230,06
25;Paraíba;2502201;Bom Jesus;Municipal;Total;184,87;196,28;190,575
25;Paraíba;2502300;Bom Sucesso;Municipal;Total;197,24;201,71;199,475
25;Paraíba;2502409;Bonito de Santa Fé;Municipal;Total;177,19;191,91;184,55
25;Paraíba;2502508;Boqueirão;Municipal;Total;195,11;202,87;198,99
25;Paraíba;2502607;Igaracy;Municipal;Total;178;189,45;183,725
25;Paraíba;2502706;Borborema;Municipal;Total;173,18;181,81;177,495
25;Paraíba;2502805;Brejo do Cruz;Municipal;Total;190,9;208,94;199,92
25;Paraíba;2502904;Brejo dos Santos;Municipal;Total;177,81;187,7;182,755
25;Paraíba;2503001;Caaporã;Municipal;Total;163,78;177,75;170,765
25;Paraíba;2503100;Cabaceiras;Municipal;Total;236,75;247,41;242,08
25;Paraíba;2503209;Cabedelo;Municipal;Total;192,66;205,78;199,22
25;Paraíba;2503308;Cachoeira dos Índios;Municipal;Total;174,59;185,19;179,89
25;Paraíba;2503407;Cacimba de Areia;Municipal;Total;193,31;195,41;194,36
25;Paraíba;2503506;Cacimba de Dentro;Municipal;Total;193,1;201,48;197,29
25;Paraíba;2503555;Cacimbas;Municipal;Total;159,71;173,73;166,72
25;Paraíba;2503605;Caiçara;Municipal;Total;173,02;191,24;182,13
25;Paraíba;2503704;Cajazeiras;Municipal;Total;197,6;208,46;203,03
25;Paraíba;2503753;Cajazeirinhas;Municipal;Total;202,5;240,57;221,535
25;Paraíba;2503803;Caldas Brandão;Municipal;Total;160,28;175,24;167,76
25;Paraíba;2503902;Camalaú;Municipal;Total;186,87;198,56;192,715
25;Paraíba;2504009;Campina Grande;Municipal;Total;205,88;213,54;209,71
25;Paraíba;2504033;Capim;Municipal;Total;162,71;178,17;170,44
25;Paraíba;2504074;Caraúbas;Municipal;Total;197,77;210,92;204,345
25;Paraíba;2504108;Carrapateira;Municipal;Total;206,84;232,57;219,705
25;Paraíba;2504157;Casserengue;Municipal;Total;187,77;197,6;192,685
25;Paraíba;2504207;Catingueira;Municipal;Total;184,9;192,3;188,6
25;Paraíba;2504306;Catolé do Rocha;Municipal;Total;196,41;204,65;200,53
25;Paraíba;2504355;Caturité;Municipal;Total;186,07;194,12;190,095
25;Paraíba;2504405;Conceição;Municipal;Total;187,84;197,37;192,605
25;Paraíba;2504504;Condado;Municipal;Total;187,44;201,58;194,51
25;Paraíba;2504603;Conde;Municipal;Total;176,74;187,95;182,345
25;Paraíba;2504702;Congo;Municipal;Total;194,71;210,95;202,83
25;Paraíba;2504801;Coremas;Municipal;Total;176,9;183,42;180,16
25;Paraíba;2504850;Coxixola;Municipal;Total;232,41;265,44;248,925
25;Paraíba;2504900;Cruz do Espírito Santo;Municipal;Total;166,37;174,76;170,565
25;Paraíba;2505006;Cubati;Municipal;Total;180,34;192,33;186,335
25;Paraíba;2505105;Cuité;Municipal;Total;206,53;210,4;208,465
25;Paraíba;2505204;Cuitegi;Municipal;Total;165,61;167,88;166,745
25;Paraíba;2505238;Cuité de Mamanguape;Municipal;Total;161,64;176,46;169,05
25;Paraíba;2505279;Curral de Cima;Municipal;Total;164,11;179,3;171,705
25;Paraíba;2505303;Curral Velho;Municipal;Total;183,08;202,87;192,975
25;Paraíba;2505352;Damião;Municipal;Total;185,45;191,92;188,685
25;Paraíba;2505402;Desterro;Municipal;Total;;;0
25;Paraíba;2505501;Vista Serrana;Municipal;Total;225,04;222,55;223,795
25;Paraíba;2505600;Diamante;Municipal;Total;174,52;186,45;180,485
25;Paraíba;2505709;Dona Inês;Municipal;Total;195,37;217,28;206,325
25;Paraíba;2505808;Duas Estradas;Municipal;Total;181,34;193,28;187,31
25;Paraíba;2505907;Emas;Municipal;Total;174,85;195,52;185,185
25;Paraíba;2506004;Esperança;Municipal;Total;194,59;209,67;202,13
25;Paraíba;2506103;Fagundes;Municipal;Total;173,68;173,77;173,725
25;Paraíba;2506202;Frei Martinho;Municipal;Total;200,98;203,1;202,04
25;Paraíba;2506251;Gado Bravo;Municipal;Total;186,16;197,75;191,955
25;Paraíba;2506301;Guarabira;Municipal;Total;188,61;195,56;192,085
25;Paraíba;2506400;Gurinhém;Municipal;Total;151,8;163,42;157,61
25;Paraíba;2506509;Gurjão;Municipal;Total;216,31;214,88;215,595
25;Paraíba;2506608;Ibiara;Municipal;Total;183,08;200,19;191,635
25;Paraíba;2506707;Imaculada;Municipal;Total;160,75;174,01;167,38
25;Paraíba;2506806;Ingá;Municipal;Total;170,53;184,84;177,685
25;Paraíba;2506905;Itabaiana;Municipal;Total;163,88;171,24;167,56
25;Paraíba;2507002;Itaporanga;Municipal;Total;180,94;192,21;186,575
25;Paraíba;2507101;Itapororoca;Municipal;Total;175,18;182,63;178,905
25;Paraíba;2507200;Itatuba;Municipal;Total;174,95;181,08;178,015
25;Paraíba;2507309;Jacaraú;Municipal;Total;177,7;197,81;187,755
25;Paraíba;2507408;Jericó;Municipal;Total;180,97;187,5;184,235
25;Paraíba;2507507;João Pessoa;Municipal;Total;200,42;206,28;203,35
25;Paraíba;2507606;Juarez Távora;Municipal;Total;175,51;181,11;178,31
25;Paraíba;2507705;Juazeirinho;Municipal;Total;185,63;190,88;188,255
25;Paraíba;2507804;Junco do Seridó;Municipal;Total;178,46;188,75;183,605
25;Paraíba;2507903;Juripiranga;Municipal;Total;184,06;194,23;189,145
25;Paraíba;2508000;Juru;Municipal;Total;206,75;220,55;213,65
25;Paraíba;2508109;Lagoa;Municipal;Total;188,98;197,25;193,115
